start_node,cost,execution_time
77,8656.08959000191,0.001996399834752083
78,8286.196721934859,0.002054900163784623
79,8354.477234912045,0.001982299843803048
80,8502.243415315073,0.0020462998654693365
81,8333.734037058664,0.0019841999746859074
82,8492.929320619478,0.0019687002059072256
83,8496.816871973931,0.0019682999700307846
84,8345.660061273406,0.0019670999608933926
85,8690.257938118226,0.0019684999715536833
86,8347.962324243437,0.001967600081115961
87,8593.033211198144,0.0019681998528540134
88,8607.954730815822,0.0021240999922156334
89,8376.681036473912,0.002020800020545721
90,8423.669640597906,0.0019972999580204487
91,8660.456561627832,0.001988499891012907
92,8405.57459082839,0.0019736001268029213
93,8300.005458405327,0.002021400025114417
94,8292.814584550792,0.0020057999063283205
95,8636.8361858437,0.0020494998898357153
96,8622.166380882305,0.0020339000038802624
97,8343.994223717697,0.0020175999961793423
98,8593.087125983377,0.001999499974772334
99,8601.278930879209,0.0019875001162290573
100,8346.490299904139,0.0019747999031096697
101,8436.946570895621,0.002013100078329444
102,8438.509497613972,0.001984200207516551
103,8294.750445530643,0.0020637998823076487
104,8271.666262956018,0.002048900118097663
105,8223.771638457212,0.00205629994161427
106,8639.292309259026,0.0020810000132769346
107,8253.334204138242,0.0021204000804573298
108,8249.402514504229,0.002022000029683113
109,8286.959611232172,0.0019826998468488455
110,8458.00582725954,0.0020212000235915184
111,8469.575392953871,0.002000899985432625
112,8469.445123819965,0.0019841999746859074
113,8466.150830738301,0.0019761999137699604
114,8282.900812253823,0.0020093999337404966
115,8278.983485513992,0.0019962999504059553
116,8394.97306905963,0.0019904999062418938
117,8345.25358264805,0.0019839999731630087
118,8353.695050260221,0.0021516000851988792
119,8591.686046006493,0.002011100063100457
120,8342.522932969501,0.0019815999548882246
121,8334.840399147859,0.0019694999791681767
122,8346.530527474639,0.002024600049480796
123,8562.749893760969,0.00198049983009696
124,8358.3604441014,0.0019672000780701637
125,8437.08313805395,0.0020196998957544565
126,8567.162262714393,0.001981999957934022
127,8268.964787038765,0.0020018001087009907
128,8273.318144667704,0.001991999801248312
129,8130.368698747248,0.0019805000629276037
130,8187.2321176634105,0.001967600081115961
131,8201.609811289776,0.001977900043129921
132,8266.933670717672,0.0019902000203728676
133,8450.30133077496,0.0020419000647962093
134,8449.516466454357,0.0019984999671578407
135,8448.065168760528,0.002010500058531761
136,8450.046090927912,0.002001499990001321
137,8269.17616114753,0.0020305998623371124
138,8291.758606686131,0.001984500093385577
139,8339.327066449088,0.0019879001192748547
140,8129.541162149141,0.00204299995675683
141,8272.527648382455,0.002050400013104081
142,8283.389030765733,0.0020145000889897346
143,8301.078050567117,0.0020055000204592943
144,8318.730135984257,0.002055299933999777
145,8554.459823705472,0.002091499976813793
146,8560.40569898735,0.0020785999950021505
147,8430.172304522084,0.0020582000724971294
148,8568.216227469546,0.002017499879002571
149,8394.396159621254,0.002011700067669153
150,8138.192957529602,0.002005899790674448
151,8361.363647170669,0.0019962999504059553
152,8375.817763988605,0.0021121001336723566
153,8246.92021156021,0.0020359999034553766
154,8625.066090361686,0.002008100040256977
155,8221.993787620015,0.002044999971985817
156,8606.929855247741,0.0020264999475330114
157,8461.33004256985,0.0020121000707149506
158,8456.753584272734,0.001976700033992529
159,8516.966905838271,0.001975699793547392
160,8525.268342331605,0.0020169999916106462
161,8245.365516823924,0.0019783000461757183
162,8245.82779870767,0.0019815999548882246
163,8665.79775581028,0.002128999913111329
164,8290.27803251717,0.002104500075802207
165,8253.76237472891,0.0020952001214027405
166,8297.910784125386,0.0020904000848531723
167,8573.860857590966,0.002109500113874674
168,8307.909324691322,0.0020858999341726303
169,8576.666445580888,0.0020237001590430737
170,8576.893946591335,0.002054999815300107
171,8579.828577178292,0.002004800131544471
172,8382.259142148632,0.002002399880439043
173,8363.033809644063,0.0019928000401705503
174,8509.964582134164,0.0019809999503195286
175,8371.572843348074,0.001983900088816881
176,8187.9838456902835,0.0019991002045571804
177,8206.919803405082,0.0020000000949949026
178,8179.836675082871,0.0021512999664992094
179,8590.266896603605,0.0020518999081104994
180,8418.076544845042,0.002010899828746915
181,8437.862351750797,0.0020369000267237425
182,8516.688437544359,0.0019968999549746513
183,8581.501919917351,0.001988499891012907
184,8048.015064125236,0.0020016999915242195
185,8265.076181952425,0.002045900095254183
186,8358.011495961251,0.0020219001453369856
187,8268.909765673847,0.0020008001010864973
188,8089.625848402444,0.0020042001269757748
189,8115.36802637022,0.001997999846935272
190,8339.415835436515,0.001980900065973401
191,8328.91548299667,0.0020152998622506857
192,8113.5747038150075,0.0020406001713126898
193,8328.381793474153,0.002059799851849675
194,8339.361263002595,0.0020530999172478914
195,8208.291394110724,0.002075500087812543
196,8215.405529955713,0.0021349999587982893
197,8475.137590261436,0.0020926999859511852
198,8493.094577843485,0.0020914000924676657
199,8485.863257223564,0.0020496000070124865
200,8199.714002505047,0.002280700020492077
201,8239.137371087432,0.00214969995431602
202,8227.172679943726,0.0020648001227527857
203,8516.060415425052,0.0020234999246895313
204,8416.591128428956,0.0019966999534517527
205,8553.09230978264,0.0019820001907646656
206,8554.742423697595,0.0019958000630140305
207,8419.955286654349,0.002050700131803751
208,8400.43581816681,0.0020101999398320913
209,8426.013312350753,0.0020740001928061247
